118,135,8,Olive
0,255,11,Lime
196,209,184,Silver
0,14,132,Navy
127,2,139,Purple
255,0,254,Magenta
0,248,0,Lime
130,137,148,Gray
248,0,0,Red
0,116,0,Green
189,176,200,Silver
247,250,19,Yellow
122,141,0,Olive
14,243,0,Lime
236,6,0,Red
240,11,246,Magenta
124,129,0,Olive
6,110,1,Green
146,17,0,Maroon
138,7,146,Purple
16,109,11,Green
133,122,0,Olive
148,0,134,Purple
144,0,141,Purple
250,251,10,Yellow
128,0,12,Maroon
255,255,0,Yellow
242,3,255,Magenta
113,122,0,Olive
142,0,5,Maroon
237,255,236,White
252,247,255,White
0,16,0,Black
0,116,140,Teal
0,11,255,Blue
18,137,113,Teal
113,113,0,Olive
116,20,128,Purple
255,252,10,Yellow
7,255,246,Cyan
254,0,239,Magenta
18,255,255,Cyan
0,0,255,Blue
119,0,0,Maroon
136,0,0,Maroon
255,242,10,Yellow
255,0,10,Red
139,8,135,Purple
0,237,3,Lime
0,0,245,Blue
119,139,132,Gray
16,144,109,Teal
242,16,14,Red
0,124,141,Teal
147,0,124,Purple
241,0,17,Red
0,14,255,Blue
0,0,114,Navy
255,249,0,Yellow
1,255,2,Lime
0,10,2,Black
255,242,247,White
5,12,113,Navy
242,244,0,Yellow
5,124,14,Green
252,255,13,Yellow
235,0,255,Magenta
0,121,139,Teal
19,254,240,Cyan
0,239,255,Cyan
133,136,0,Olive
0,0,14,Black
0,255,250,Cyan
137,0,112,Purple
3,17,112,Navy
247,0,0,Red
16,0,128,Navy
7,255,255,Cyan
0,0,0,Black
137,0,20,Maroon
0,3,0,Black
255,240,0,Yellow
10,114,7,Green
255,255,255,White
142,135,147,Gray
135,111,0,Olive
120,0,0,Maroon
244,255,4,Yellow
132,8,118,Purple
254,255,18,Yellow
11,137,111,Teal
114,126,0,Olive
0,255,0,Lime
119,19,133,Purple
135,144,127,Gray
255,255,0,Yellow
13,121,120,Teal
110,15,0,Maroon
245,255,237,White
132,148,130,Gray
8,114,0,Green
255,241,255,White
255,254,255,White
255,7,237,Magenta
0,9,147,Navy
5,255,0,Lime
238,0,255,Magenta
18,137,123,Teal
142,131,143,Gray
242,244,255,White
127,133,118,Gray
255,20,255,Magenta
5,3,0,Black
255,0,255,Magenta
14,111,113,Teal
0,132,117,Teal
146,129,139,Gray
7,6,114,Navy
0,241,13,Lime
255,0,0,Red
195,203,187,Silver
255,235,255,White
2,252,255,Cyan
118,0,0,Maroon
245,2,6,Red
2,241,254,Cyan
20,253,1,Lime
1,8,250,Blue
0,15,0,Black
0,255,0,Lime
197,201,200,Silver
117,120,115,Gray
126,144,0,Olive
244,0,237,Magenta
205,189,175,Silver
137,116,128,Gray
255,19,19,Red
210,211,208,Silver
255,5,255,Magenta
140,111,0,Olive
238,249,247,White
255,255,0,Yellow
255,255,0,Yellow
0,144,0,Green
12,0,111,Navy
0,3,244,Blue
237,7,244,Magenta
5,0,255,Blue
0,255,0,Lime
244,249,13,Yellow
1,147,14,Green
197,202,209,Silver
206,200,185,Silver
255,255,245,White
236,10,255,Magenta
202,196,191,Silver
255,0,249,Magenta
0,0,135,Navy
17,0,247,Blue
0,255,0,Lime
0,119,144,Teal
255,4,246,Magenta
14,143,0,Green
2,18,108,Navy
184,207,194,Silver
0,9,117,Navy
141,0,127,Purple
189,198,175,Silver
248,236,240,White
2,116,120,Teal
2,252,6,Lime
0,255,0,Lime
17,0,237,Blue
119,20,17,Maroon
0,238,0,Lime
148,4,111,Purple
141,0,4,Maroon
10,255,236,Cyan
0,0,114,Navy
0,12,10,Black
255,249,0,Yellow
188,179,204,Silver
255,246,0,Yellow
0,7,245,Blue
255,255,255,White
129,119,12,Olive
212,206,187,Silver
18,243,255,Cyan
255,255,246,White
17,252,247,Cyan
0,255,244,Cyan
0,6,11,Black
0,20,255,Blue
252,6,255,Magenta
0,255,253,Cyan
147,0,0,Maroon
4,255,255,Cyan
184,180,209,Silver
132,0,0,Maroon
255,253,13,Yellow
9,0,244,Blue
0,116,0,Green
7,147,0,Green
255,255,255,White
126,0,19,Maroon
8,115,0,Green
19,3,236,Blue
134,123,123,Gray
109,14,131,Purple
8,8,140,Navy
251,240,0,Yellow
112,147,0,Olive
255,248,0,Yellow
0,13,11,Black
13,238,8,Lime
146,19,0,Maroon
15,122,119,Teal
1,241,0,Lime
174,203,188,Silver
252,5,0,Red
255,235,0,Yellow
0,6,0,Black
255,11,0,Red
3,0,14,Black
177,182,178,Silver
139,127,119,Gray
253,0,241,Magenta
255,255,255,White
255,0,7,Red
130,129,4,Olive
126,0,0,Maroon
9,255,11,Lime
255,0,0,Red
240,246,2,Yellow
0,135,5,Green
19,126,146,Teal
237,239,255,White
108,137,108,Gray
248,255,255,White
147,127,0,Olive
139,0,5,Maroon
115,1,9,Maroon
242,255,4,Yellow
255,255,11,Yellow
16,0,238,Blue
210,205,203,Silver
255,255,0,Yellow
2,11,0,Black
112,18,12,Maroon
109,0,15,Maroon
20,126,10,Green
0,17,16,Black
15,255,255,Cyan
12,118,108,Teal
211,195,203,Silver
0,0,0,Black
255,255,255,White
0,0,139,Navy
198,204,172,Silver
0,11,0,Black
135,119,134,Gray
16,137,137,Teal
6,0,139,Navy
147,139,0,Olive
19,3,137,Navy
134,8,127,Purple
0,125,116,Teal
8,133,0,Green
255,0,0,Red
255,246,0,Yellow
127,130,0,Olive
9,0,0,Black
0,124,0,Green
245,255,254,White
0,0,238,Blue
0,14,119,Navy
255,0,0,Red
255,0,255,Magenta
118,13,0,Maroon
19,253,6,Lime
255,4,250,Magenta
125,8,15,Maroon
7,0,114,Navy
121,0,124,Purple
14,116,15,Green
124,140,142,Gray
247,17,0,Red
255,246,250,White
0,244,255,Cyan
123,0,142,Purple
16,111,147,Teal
13,131,0,Green
10,240,255,Cyan
255,255,0,Yellow
0,0,255,Blue
252,255,0,Yellow
0,129,142,Teal
189,206,202,Silver
238,255,255,White
12,138,127,Teal
255,251,255,White
135,137,0,Olive
0,241,13,Lime
0,0,253,Blue
0,255,246,Cyan
0,0,244,Blue
131,0,17,Maroon
0,246,0,Lime
113,142,133,Gray
244,252,255,White
255,17,255,Magenta
129,137,124,Gray
6,5,127,Navy
0,20,12,Black
14,255,3,Lime
12,255,0,Lime
248,0,240,Magenta
242,254,19,Yellow
7,0,142,Navy
255,18,248,Magenta
254,15,0,Red
0,13,0,Black
212,196,208,Silver
253,238,0,Yellow
138,137,133,Gray
146,20,148,Purple
255,239,255,White
140,118,0,Olive
0,124,139,Teal
129,9,118,Purple
0,0,109,Navy
255,20,15,Red
20,236,8,Lime
19,255,0,Lime
113,144,0,Olive
255,247,0,Yellow
255,254,235,White
0,0,0,Black
143,0,129,Purple
144,0,0,Maroon
238,0,9,Red
240,252,255,White
129,0,131,Purple
116,0,133,Purple
0,0,2,Black
12,239,255,Cyan
255,255,255,White
139,0,0,Maroon
142,0,120,Purple
139,0,112,Purple
121,20,12,Maroon
0,0,3,Black
121,143,138,Gray
18,0,255,Blue
15,128,0,Green
14,0,129,Navy
125,0,7,Maroon
253,255,250,White
131,108,0,Olive
136,145,126,Gray
0,12,125,Navy
2,4,238,Blue
0,237,255,Cyan
0,5,255,Blue
12,142,18,Green
255,237,246,White
0,2,0,Black
246,248,0,Yellow
9,255,255,Cyan
255,0,11,Red
17,255,235,Cyan
208,212,190,Silver
0,255,255,Cyan
13,249,246,Cyan
10,145,125,Teal
202,205,196,Silver
0,0,255,Blue
174,176,209,Silver
0,0,142,Navy
0,132,0,Green
0,119,143,Teal
240,0,0,Red
178,210,180,Silver
0,255,255,Cyan
255,255,14,Yellow
17,15,255,Blue
145,13,18,Maroon
114,4,146,Purple
145,119,116,Gray
12,14,246,Blue
1,244,255,Cyan
8,255,255,Cyan
255,0,243,Magenta
0,115,6,Green
145,110,14,Olive
255,0,255,Magenta
255,20,17,Red
203,184,173,Silver
255,0,253,Magenta
255,255,0,Yellow
9,244,0,Lime
173,192,191,Silver
127,20,143,Purple
255,18,19,Red
0,255,255,Cyan
236,255,7,Yellow
0,136,133,Teal
0,17,108,Navy
247,255,0,Yellow
123,128,125,Gray
136,0,7,Maroon
118,140,128,Gray
141,4,0,Maroon
1,130,3,Green
2,108,0,Green
8,0,255,Blue
0,138,13,Green
14,11,140,Navy
12,0,124,Navy
20,0,255,Blue
255,255,0,Yellow
239,0,249,Magenta
7,130,0,Green
0,238,255,Cyan
113,0,145,Purple
255,17,5,Red
108,133,16,Olive
0,131,115,Teal
132,121,134,Gray
0,134,0,Green
255,19,0,Red
126,142,0,Olive
12,0,124,Navy
13,18,123,Navy
15,255,6,Lime
10,7,118,Navy
0,3,235,Blue
253,250,0,Yellow
20,144,1,Green
255,255,244,White
117,0,10,Maroon
20,0,255,Blue
6,147,8,Green
8,244,5,Lime
17,244,255,Cyan
0,126,1,Green
112,120,108,Gray
251,255,5,Yellow
0,255,255,Cyan
236,0,242,Magenta
0,255,0,Lime
12,109,145,Teal
197,188,211,Silver
117,1,116,Purple
130,18,116,Purple
3,115,133,Teal
12,246,0,Lime
255,241,242,White
112,6,5,Maroon
0,145,115,Teal
0,18,244,Blue
115,0,7,Maroon
255,0,0,Red
135,16,0,Maroon
247,255,0,Yellow
0,255,14,Lime
187,176,173,Silver
13,119,0,Green
143,0,17,Maroon
250,253,249,White
134,128,140,Gray
126,147,1,Olive
0,236,250,Cyan
255,11,237,Magenta
110,9,0,Maroon
250,243,0,Yellow
0,240,255,Cyan
8,0,119,Navy
243,255,5,Yellow
15,255,19,Lime
146,147,0,Olive
0,0,0,Black
115,112,0,Olive
125,146,129,Gray
3,236,4,Lime
246,255,10,Yellow
255,20,0,Red
238,0,255,Magenta
0,0,244,Blue
0,144,146,Teal
20,125,0,Green
0,255,243,Cyan
255,0,0,Red
4,16,10,Black
255,245,0,Yellow
0,142,130,Teal
255,239,241,White
247,255,250,White
14,253,240,Cyan
0,237,14,Lime
255,240,255,White
0,140,113,Teal
182,206,211,Silver
191,191,206,Silver
247,255,255,White
3,10,131,Navy
122,20,0,Maroon
131,130,20,Olive
0,139,117,Teal
6,239,8,Lime
17,0,255,Blue
16,246,0,Lime
255,255,14,Yellow
252,0,20,Red
120,113,7,Olive
255,5,0,Red
129,109,0,Olive
120,142,0,Olive
148,138,132,Gray
244,255,255,White
136,0,18,Maroon
0,135,0,Green
189,190,196,Silver
255,255,242,White
0,0,255,Blue
202,209,197,Silver
255,8,251,Magenta
112,138,108,Gray
121,114,129,Gray
128,17,146,Purple
143,148,0,Olive
189,177,209,Silver
129,0,137,Purple
0,10,255,Blue
126,123,15,Olive
0,0,0,Black
0,122,0,Green
0,235,237,Cyan
200,212,190,Silver
0,0,255,Blue
0,254,245,Cyan
20,121,130,Teal
241,255,255,White
135,15,133,Purple
136,0,0,Maroon
0,10,121,Navy
146,109,125,Gray
0,19,255,Blue
0,131,0,Green
116,0,123,Purple
0,125,0,Green
130,0,0,Maroon
20,113,113,Teal
134,0,108,Purple
255,2,17,Red
0,255,0,Lime
119,122,0,Olive
255,238,5,Yellow
255,0,255,Magenta
14,255,9,Lime
4,242,11,Lime
0,0,0,Black
240,2,19,Red
191,177,205,Silver
253,0,7,Red
255,0,235,Magenta
195,193,181,Silver
0,0,252,Blue
0,0,0,Black
238,1,0,Red
0,253,12,Lime
0,244,16,Lime
255,3,8,Red
6,134,0,Green
0,255,237,Cyan
20,0,140,Navy
0,137,117,Teal
0,0,0,Black
8,13,20,Black
10,111,0,Green
130,0,138,Purple
241,255,252,White
129,10,117,Purple
109,0,0,Maroon
122,13,115,Purple
5,144,20,Green
246,255,246,White
147,132,0,Olive
0,130,113,Teal
240,0,15,Red
235,1,14,Red
111,138,140,Gray
129,8,9,Maroon
136,128,119,Gray
0,131,122,Teal
16,130,18,Green
252,255,0,Yellow
0,255,18,Lime
111,117,115,Gray
0,4,0,Black
0,0,255,Blue
137,139,146,Gray
0,0,116,Navy
132,0,0,Maroon
10,122,17,Green
18,0,111,Navy
255,0,255,Magenta
132,0,114,Purple
15,126,148,Teal
130,0,7,Maroon
130,20,0,Maroon
10,146,112,Teal
115,6,0,Maroon
0,19,129,Navy
0,0,0,Black
208,187,188,Silver
6,241,19,Lime
250,238,245,White
255,0,237,Magenta
0,135,4,Green
255,0,17,Red
0,119,129,Teal
247,0,255,Magenta
250,255,0,Yellow
0,0,123,Navy
8,255,238,Cyan
6,19,131,Navy
123,0,138,Purple
255,4,255,Magenta
240,0,0,Red
8,255,243,Cyan
140,132,13,Olive
0,238,255,Cyan
111,123,147,Gray
2,119,109,Teal
1,255,20,Lime
0,243,0,Lime
176,205,203,Silver
121,1,146,Purple
241,0,255,Magenta
0,147,147,Teal
0,255,238,Cyan
147,122,118,Gray
111,0,1,Maroon
122,141,0,Olive
0,0,0,Black
13,236,0,Lime
133,129,147,Gray
249,255,240,White
0,255,250,Cyan
0,131,120,Teal
210,178,202,Silver
15,129,6,Green
132,15,3,Maroon
147,19,130,Purple
250,0,0,Red
247,7,0,Red
0,244,20,Lime
255,255,248,White
11,0,254,Blue
0,1,119,Navy
0,239,247,Cyan
134,12,0,Maroon
10,110,140,Teal
110,115,16,Olive
134,14,140,Purple
127,123,3,Olive
11,0,19,Black
0,19,0,Black
139,12,125,Purple
118,110,0,Olive
255,17,20,Red
240,0,13,Red
240,0,7,Red
146,12,17,Maroon
255,4,250,Magenta
11,246,8,Lime
19,236,248,Cyan
138,9,145,Purple
0,12,9,Black
186,202,194,Silver
0,243,17,Lime
5,0,0,Black
0,239,0,Lime
0,255,253,Cyan
0,0,0,Black
2,255,0,Lime
137,0,0,Maroon
112,131,15,Olive
252,238,236,White
252,246,1,Yellow
251,0,245,Magenta
186,198,183,Silver
123,113,123,Gray
235,241,237,White
243,0,255,Magenta
133,139,108,Gray
0,255,0,Lime
0,15,140,Navy
119,130,108,Gray
0,7,14,Black
0,144,122,Teal
235,0,0,Red
0,133,0,Green
254,9,2,Red
7,0,19,Black
119,19,129,Purple
250,238,0,Yellow
9,240,0,Lime
129,137,121,Gray
6,5,141,Navy
241,255,10,Yellow
0,251,246,Cyan
248,0,255,Magenta
184,190,185,Silver
110,130,3,Olive
255,255,0,Yellow
255,250,255,White
19,237,240,Cyan
20,4,119,Navy
4,0,0,Black
7,118,0,Green
255,7,0,Red
0,115,1,Green
10,255,255,Cyan
130,20,18,Maroon
255,9,236,Magenta
236,255,20,Yellow
0,247,251,Cyan
0,255,252,Cyan
0,131,112,Teal
122,20,0,Maroon
0,135,0,Green
255,3,0,Red
4,2,6,Black
132,139,126,Gray
120,6,119,Purple
254,255,0,Yellow
255,255,245,White
0,242,255,Cyan
13,13,254,Blue
249,1,255,Magenta
4,0,110,Navy
12,11,245,Blue
244,255,0,Yellow
7,235,255,Cyan
110,133,0,Olive
2,138,12,Green
114,147,6,Olive
120,0,118,Purple
6,144,142,Teal
134,0,0,Maroon
128,8,121,Purple
6,141,0,Green
0,3,5,Black
14,116,109,Teal
0,126,147,Teal
139,0,6,Maroon
206,190,208,Silver
124,0,122,Purple
174,193,198,Silver
241,255,255,White
114,145,0,Olive
255,0,15,Red
255,255,0,Yellow
236,245,0,Yellow
0,6,0,Black
4,255,0,Lime
246,0,16,Red
255,20,13,Red
126,113,0,Olive
11,141,120,Teal
3,8,0,Black
235,246,0,Yellow
3,16,138,Navy
251,7,0,Red
122,123,129,Gray
252,0,0,Red
120,132,142,Gray
3,0,111,Navy
0,255,255,Cyan
10,248,17,Lime
255,0,255,Magenta
191,207,207,Silver
204,179,196,Silver
250,9,255,Magenta
255,0,240,Magenta
130,8,147,Purple
115,113,124,Gray
193,186,176,Silver
139,14,143,Purple
17,253,0,Lime
138,0,129,Purple
138,129,132,Gray
211,177,192,Silver
124,0,0,Maroon
9,239,0,Lime
0,113,19,Green
0,138,121,Teal
8,235,251,Cyan
255,239,255,White
240,255,8,Yellow
255,0,255,Magenta
255,255,0,Yellow
0,238,0,Lime
235,11,0,Red
255,20,17,Red
144,120,14,Olive
140,110,12,Olive
17,255,239,Cyan
207,173,195,Silver
244,0,242,Magenta
133,108,114,Gray
0,116,137,Teal
3,243,235,Cyan
123,146,127,Gray
255,6,17,Red
255,6,255,Magenta
0,131,0,Green
0,249,255,Cyan
20,123,146,Teal
255,254,0,Yellow
142,0,123,Purple
255,6,0,Red
0,12,2,Black
0,6,146,Navy
255,255,255,White
13,139,6,Green
0,243,246,Cyan
127,138,144,Gray
255,0,242,Magenta
3,255,255,Cyan
255,248,0,Yellow
147,133,0,Olive
173,199,190,Silver
113,142,0,Olive
134,124,117,Gray
0,113,18,Green
194,203,204,Silver
249,250,3,Yellow
0,134,0,Green
127,142,0,Olive
136,133,0,Olive
0,144,10,Green
3,0,126,Navy
0,130,113,Teal
255,244,250,White
0,255,15,Lime
249,239,0,Yellow
255,254,0,Yellow
0,10,136,Navy
0,9,248,Blue
248,238,238,White
127,0,113,Purple
255,4,255,Magenta
0,123,13,Green
0,244,2,Lime
238,1,13,Red
148,129,0,Olive
0,10,146,Navy
255,239,0,Yellow
13,130,3,Green
239,0,255,Magenta
10,255,255,Cyan
8,122,10,Green
255,0,240,Magenta
146,143,146,Gray
255,0,253,Magenta
0,0,0,Black
0,15,6,Black
124,123,123,Gray
185,181,176,Silver
239,9,0,Red
1,255,0,Lime
2,108,131,Teal
0,237,247,Cyan
255,0,255,Magenta
133,141,0,Olive
255,0,0,Red
119,111,0,Olive
0,0,0,Black
242,0,0,Red
0,235,255,Cyan
117,0,2,Maroon
123,14,133,Purple
10,0,0,Black
0,134,110,Teal
0,255,0,Lime
0,18,255,Blue
178,181,184,Silver
16,0,11,Black
8,9,17,Black
141,136,119,Gray
0,127,111,Teal
11,0,16,Black
0,14,146,Navy
16,128,134,Teal
126,15,0,Maroon
255,8,10,Red
133,143,0,Olive
129,0,11,Maroon
140,6,113,Purple
108,116,110,Gray
109,119,141,Gray
255,0,242,Magenta
246,255,255,White
8,248,6,Lime
255,255,252,White
124,128,142,Gray
242,0,0,Red
255,6,8,Red
3,0,239,Blue
10,110,130,Teal
8,129,0,Green
212,210,209,Silver
4,0,255,Blue
0,255,0,Lime
0,255,8,Lime
245,0,255,Magenta
143,0,131,Purple
255,255,242,White
177,188,173,Silver
19,254,252,Cyan
117,7,0,Maroon
240,0,253,Magenta
16,242,7,Lime
0,255,255,Cyan
0,245,18,Lime
200,200,189,Silver
8,0,3,Black
3,8,247,Blue
255,18,255,Magenta
131,142,138,Gray
0,138,5,Green
0,115,2,Green
108,0,148,Purple
0,0,7,Black
8,9,255,Blue
114,0,130,Purple
0,12,244,Blue
137,123,19,Olive
135,11,2,Maroon
244,10,0,Red
0,255,235,Cyan
19,0,20,Black
255,13,255,Magenta
109,131,0,Olive
144,138,0,Olive
122,19,111,Purple
251,240,252,White
4,132,0,Green
129,0,0,Maroon
252,239,13,Yellow
138,140,132,Gray
0,255,1,Lime
0,11,244,Blue
114,136,0,Olive
255,255,13,Yellow
254,255,255,White
143,0,147,Purple
8,2,255,Blue
196,199,175,Silver
12,255,0,Lime
12,0,17,Black
208,210,186,Silver
0,244,255,Cyan
12,255,0,Lime
141,142,19,Olive
249,0,235,Magenta
5,13,3,Black
255,0,0,Red
235,0,255,Magenta
5,244,13,Lime
148,125,15,Olive
255,1,255,Magenta
19,241,5,Lime
255,255,255,White
249,255,0,Yellow
236,250,2,Yellow
210,205,197,Silver
132,129,0,Olive
255,250,255,White
139,0,4,Maroon
15,255,20,Lime
187,204,179,Silver
0,0,1,Black
242,0,0,Red
0,9,137,Navy
254,0,18,Red
255,235,255,White
0,249,250,Cyan
119,6,122,Purple
255,10,249,Magenta
201,177,182,Silver
0,146,18,Green
255,0,10,Red
2,244,246,Cyan
0,0,138,Navy
14,1,255,Blue
255,242,2,Yellow
114,119,0,Olive
119,143,12,Olive
209,190,212,Silver
255,253,0,Yellow
0,255,6,Lime
245,240,255,White
176,180,210,Silver
12,245,0,Lime
244,0,243,Magenta
10,3,117,Navy
148,18,145,Purple
144,128,0,Olive
0,255,255,Cyan
111,5,7,Maroon
143,143,18,Olive
255,247,255,White
0,113,0,Green
0,255,18,Lime
0,254,0,Lime
190,194,177,Silver
6,1,141,Navy
0,141,132,Teal
245,9,255,Magenta
245,0,16,Red
0,3,0,Black
117,143,0,Olive
0,250,6,Lime
255,0,250,Magenta
241,0,253,Magenta
125,143,0,Olive
146,0,10,Maroon
254,0,255,Magenta
0,0,255,Blue
255,9,0,Red
109,20,137,Purple
202,182,199,Silver
20,115,145,Teal
0,146,145,Teal
236,0,250,Magenta
112,146,10,Olive
0,0,116,Navy
255,241,244,White
125,18,17,Maroon
0,236,243,Cyan
15,126,123,Teal
115,144,0,Olive
255,255,16,Yellow
0,0,0,Black
8,13,255,Blue
145,133,131,Gray
5,110,146,Teal
0,0,0,Black
136,0,146,Purple
0,255,254,Cyan
120,0,108,Purple
255,255,17,Yellow
127,0,12,Maroon
235,240,17,Yellow
7,253,255,Cyan
18,108,15,Green
255,0,255,Magenta
0,0,0,Black
1,255,255,Cyan
146,12,136,Purple
255,255,0,Yellow
0,12,253,Blue
253,237,248,White
4,0,138,Navy
133,0,118,Purple
0,255,255,Cyan
113,115,112,Gray
243,255,0,Yellow
255,0,249,Magenta
0,126,111,Teal
118,123,148,Gray
137,145,137,Gray
138,16,145,Purple
240,249,255,White
0,0,251,Blue
126,0,8,Maroon
118,0,123,Purple
133,134,0,Olive
239,9,255,Magenta
255,0,240,Magenta
144,112,8,Olive
9,119,19,Green
138,110,1,Olive
0,0,1,Black
244,0,255,Magenta
255,0,255,Magenta
122,11,15,Maroon
0,0,126,Navy
255,243,246,White
0,10,123,Navy
0,120,0,Green
173,188,174,Silver
205,178,211,Silver
3,0,0,Black
0,255,0,Lime
9,6,136,Navy
6,0,255,Blue
1,248,1,Lime
19,0,255,Blue
108,16,119,Purple
255,236,6,Yellow
238,255,255,White
17,0,137,Navy
110,3,0,Maroon
0,0,237,Blue
11,0,254,Blue
3,11,252,Blue
0,253,235,Cyan
245,247,0,Yellow
255,0,255,Magenta
14,0,244,Blue
0,116,127,Teal
12,0,0,Black
255,0,16,Red
5,135,113,Teal
255,243,10,Yellow
241,0,0,Red
244,6,0,Red
0,255,254,Cyan
251,255,0,Yellow
11,235,4,Lime
2,0,0,Black
0,5,245,Blue
111,0,140,Purple
0,0,0,Black
10,5,144,Navy
7,255,255,Cyan
137,0,0,Maroon
123,0,0,Maroon
3,255,6,Lime
0,0,243,Blue
4,245,0,Lime
242,246,255,White
5,0,113,Navy
255,0,0,Red
15,255,18,Lime
0,246,255,Cyan
0,5,110,Navy
236,0,6,Red
122,112,118,Gray
242,0,255,Magenta
191,180,197,Silver
20,255,10,Lime
241,239,248,White
178,196,184,Silver
255,0,255,Magenta
136,117,3,Olive
18,123,115,Teal
251,4,0,Red
133,0,122,Purple
11,124,108,Teal
8,138,122,Teal
10,127,142,Teal
253,0,252,Magenta
245,235,235,White
207,199,182,Silver
0,140,0,Green
20,131,18,Green
2,0,17,Black
236,255,250,White
148,0,136,Purple
5,255,248,Cyan
1,0,129,Navy
133,146,18,Olive
13,237,254,Cyan
0,0,255,Blue
113,109,117,Gray
7,122,0,Green
0,13,255,Blue
4,255,240,Cyan
0,145,16,Green
0,131,134,Teal
0,117,0,Green
255,1,255,Magenta
0,247,16,Lime
119,113,147,Gray
0,248,0,Lime
0,127,0,Green
255,20,255,Magenta
196,208,179,Silver
115,0,17,Maroon
112,0,109,Purple
20,255,255,Cyan
0,0,12,Black
255,255,242,White
245,255,255,White
113,131,108,Gray
15,0,255,Blue
110,11,136,Purple
247,8,15,Red
114,2,132,Purple
111,127,16,Olive
255,0,255,Magenta
5,255,255,Cyan
0,242,0,Lime
133,146,0,Olive
126,108,0,Olive
197,179,184,Silver
147,3,134,Purple
126,124,7,Olive
0,242,0,Lime
111,131,0,Olive
195,189,198,Silver
14,137,116,Teal
255,0,0,Red
0,245,240,Cyan
178,211,173,Silver
255,255,12,Yellow
253,255,245,White
249,253,0,Yellow
109,116,10,Olive
0,11,0,Black
108,112,3,Olive
123,11,124,Purple
18,146,0,Green
117,137,135,Gray
17,255,9,Lime
2,136,8,Green
0,0,0,Black
193,198,197,Silver
0,147,125,Teal
253,0,14,Red
127,0,116,Purple
202,203,209,Silver
0,243,0,Lime
249,4,239,Magenta
20,5,19,Black
121,0,148,Purple
253,243,18,Yellow
0,255,0,Lime
255,250,3,Yellow
114,0,123,Purple
0,140,16,Green
13,255,255,Cyan
139,139,112,Gray
139,0,116,Purple
255,255,255,White
137,0,146,Purple
246,255,7,Yellow
255,252,252,White
0,0,0,Black
255,248,250,White
127,127,1,Olive
250,4,246,Magenta
5,0,255,Blue
0,125,145,Teal
235,248,13,Yellow
0,5,254,Blue
112,14,9,Maroon
17,129,0,Green
0,123,7,Green
0,117,147,Teal
138,0,6,Maroon
207,176,195,Silver
0,0,115,Navy
0,14,243,Blue
252,255,255,White
9,19,241,Blue
132,0,17,Maroon
253,242,255,White
202,203,192,Silver
7,3,5,Black
15,255,255,Cyan
139,10,0,Maroon
0,18,117,Navy
0,134,111,Teal
0,12,255,Blue
255,255,0,Yellow
121,137,113,Gray
128,20,130,Purple
6,255,6,Lime
139,0,8,Maroon
0,255,17,Lime
17,0,17,Black
255,3,253,Magenta
248,19,235,Magenta
8,144,132,Teal
143,0,0,Maroon
245,255,11,Yellow
255,0,13,Red
18,0,255,Blue
17,0,1,Black
239,255,254,White
0,20,0,Black
240,241,253,White
0,255,238,Cyan
252,253,247,White
0,2,251,Blue
0,136,12,Green
0,255,0,Lime
255,7,255,Magenta
255,1,0,Red
122,113,0,Olive
208,194,201,Silver
0,255,11,Lime
113,0,4,Maroon
17,0,9,Black
255,0,0,Red
11,20,0,Black
241,243,255,White
0,120,109,Teal
137,16,121,Purple
247,0,0,Red
12,255,255,Cyan
6,0,0,Black
3,3,145,Navy
108,123,126,Gray
118,3,115,Purple
120,125,0,Olive
246,3,0,Red
0,142,148,Teal
204,183,185,Silver
11,0,0,Black
201,185,175,Silver
11,255,247,Cyan
148,0,12,Maroon
0,0,0,Black
0,0,7,Black
19,254,0,Lime
8,0,134,Navy
1,13,0,Black
255,0,255,Magenta
0,11,244,Blue
0,114,126,Teal
108,146,0,Olive
179,195,179,Silver
112,119,0,Olive
255,14,0,Red
116,15,132,Purple
238,0,8,Red
255,255,18,Yellow
255,255,255,White
127,2,0,Maroon
237,252,255,White
0,20,255,Blue
144,0,116,Purple
0,0,111,Navy
1,0,133,Navy
0,143,130,Teal
6,0,123,Navy
12,139,127,Teal
254,0,0,Red
0,0,255,Blue
201,193,178,Silver
0,247,244,Cyan
139,118,19,Olive
205,193,188,Silver
0,128,122,Teal
136,138,3,Olive
190,186,209,Silver
201,193,202,Silver
8,0,108,Navy
0,255,0,Lime
250,255,254,White
130,0,110,Purple
17,120,139,Teal
0,0,14,Black
239,255,10,Yellow
129,15,0,Maroon
132,0,114,Purple
0,0,119,Navy
132,133,121,Gray
253,255,255,White
141,136,0,Olive
211,193,195,Silver
15,20,255,Blue
0,6,255,Blue
255,237,13,Yellow
11,0,241,Blue
240,255,0,Yellow
0,0,0,Black
255,250,19,Yellow
140,146,4,Olive
0,14,126,Navy
0,18,20,Black
255,238,0,Yellow
250,16,0,Red
255,0,0,Red
255,5,255,Magenta
0,138,115,Teal
11,142,109,Teal
144,0,0,Maroon
253,6,17,Red
19,0,2,Black
212,176,210,Silver
0,113,112,Teal
144,2,11,Maroon
244,18,246,Magenta
240,0,5,Red
13,0,137,Navy
116,19,141,Purple
6,0,12,Black
3,255,255,Cyan
142,0,124,Purple
0,255,0,Lime
172,180,193,Silver
0,147,19,Green
108,125,113,Gray
243,241,0,Yellow
145,19,136,Purple
0,114,16,Green
255,255,8,Yellow
0,15,0,Black
